F_total_int,F_total_ext,Q_total_int,Q_total_ext,P_mean_int,P_mean_ext,P_max_int,P_max_ext,P_sd_int,P_sd_ext,h_min_int,h_min_ext,h_mean_int,h_mean_ext,h_max_int,h_max_ext,h_sd_int,h_sd_ext
134643.4422585668,485418.2262448332,4.4042530455011096e-05,0.0002349779270676,219187.7778294442,207439.54616221736,612811.4927153571,567154.6039973426,258927.4903529878,254274.8261617186,6.185028870338603e-05,7.232341261338162e-05,6.263802109313899e-05,7.59784239452511e-05,6.339886003093927e-05,7.943538857270174e-05,4.1458944932665764e-07,1.47430897227379e-06
147089.03641716688,461668.0376235047,4.000333668864726e-05,0.0001740298677512,271680.48579687,192157.0505430846,620722.3722574246,344110.20612941665,280051.6938533431,146462.51335720762,5.139388425784549e-05,5.930450172974323e-05,5.237348999860801e-05,6.144708620293441e-05,5.319890303001384e-05,6.334382017099828e-05,4.715766375755714e-07,9.65473758997103e-07
428656.0014249103,1091940.3235159076,0.0001083158397338,0.0003451568450289,657277.4446444644,481123.8974923301,1138536.700399412,973769.753289475,541679.2832545821,422903.0399196401,4.6023888551326006e-05,5.360924461094282e-05,4.75579219143368e-05,5.833216975035775e-05,4.833368825214658e-05,6.234410849730325e-05,4.901915270775707e-07,1.960531936691691e-06
126646.83223483956,482201.4569581092,6.296998605414927e-05,0.0002222381829189,198421.7508709895,196417.32101716497,361568.8038144907,432890.1606300559,173690.05337117185,202395.3458047804,5.855666169420814e-05,7.027924426960516e-05,5.908166540037497e-05,7.3495392450168e-05,5.942640525308429e-05,7.613882402936502e-05,1.8042721315933405e-07,1.3016685273798185e-06
487935.8428496522,1086573.232220726,3.0409381647527573e-05,6.358046839381673e-05,799296.773392657,511576.7390611029,1607138.8133383335,1344918.6353400045,765942.3512554215,633682.9830994345,2.7549347805363327e-05,2.2050922543694863e-05,3.01111520200164e-05,2.882570655897833e-05,3.175496704116495e-05,3.363204254478676e-05,1.0111133443409795e-06,2.6212765178052887e-06
251744.4747900232,869150.4192262399,2.969335471483612e-05,0.0004477373162465,469335.3052136476,362679.0890103004,1207410.159656007,946719.441450587,506727.67655589554,425906.8477308514,4.752735092697263e-05,6.806774340558008e-05,4.9061068744268616e-05,7.253844774386476e-05,5.052015148616941e-05,7.581734820465681e-05,7.990491931654423e-07,1.8159679800549256e-06
140471.14329294415,517372.2174693914,4.051502642897291e-05,0.0004868009226299,263561.765769143,246183.1505863002,810688.7840043224,647052.3805539071,347004.1694994213,305324.08221903746,5.597618419321488e-05,6.888140610264169e-05,5.696447087247218e-05,7.201234765165792e-05,5.809973959842087e-05,7.420119129878946e-05,6.2823768312996e-07,1.2847207811761838e-06
245812.28704291768,386038.4112045537,0.0001096622983885,0.0001011733793806,474883.027774817,156022.33954081772,1477747.2301643654,266705.24122497684,632493.6363184408,127600.64330368995,6.511342976460744e-05,4.991973324672141e-05,6.707305669909301e-05,5.079795087893834e-05,6.920475687400906e-05,5.176707110940213e-05,1.16466035572282e-06,3.408639588925108e-07
447127.1467083856,1129031.6755120964,2.0408189277143484e-05,9.844991545765854e-05,938902.759466412,502569.446525802,2801742.77021163,1259243.247394482,1142390.8741113814,545443.9206172234,3.2537760244426674e-05,3.85819625968026e-05,3.6299324843582086e-05,4.535960738515929e-05,4.045227530265367e-05,5.070264116595061e-05,2.217737504478217e-06,2.3584075243553294e-06
281833.10677287186,640959.323757593,6.24831226107249e-05,0.0002278391686072,498373.6337009886,297659.8281171309,1575554.2698001722,714526.708217447,649336.340759704,341377.51567846735,5.4863206670823846e-05,5.278223254146254e-05,5.685882581899061e-05,5.5916596533470405e-05,5.892239991227684e-05,5.821982077837991e-05,1.1510849277561782e-06,1.2936939682534157e-06
429684.7638427139,1071380.8944984186,3.079202353615853e-05,7.783087976898525e-05,662087.6493537887,425576.11184774217,1160762.7479352555,931007.5090378613,545851.2364505505,414541.7969617358,3.093670786039771e-05,3.43015810579096e-05,3.254026682617923e-05,4.040036375127509e-05,3.339539970395068e-05,4.5144752274588095e-05,5.157368286001171e-07,2.23604901178532e-06
369345.0056777688,976142.5180115408,3.3630823952028806e-05,0.0001246175983333,677384.8876824589,514033.4123382814,1547302.3632561138,1525135.0013524145,696802.793654276,630359.4134296277,3.548940039328168e-05,4.310337096948469e-05,3.801789069296121e-05,5.0105729916734506e-05,4.0039373603520544e-05,5.513810883933109e-05,1.1867985368018903e-06,2.851429857333967e-06
266067.4708030549,386628.9926808845,0.0001716312217898,0.0001879163298621,479498.7705447329,179295.19879183025,1225508.8512352584,398381.712067164,528473.3089039706,177467.11522688466,8.412711870069164e-05,6.429787418473385e-05,8.579495336684314e-05,6.631285665902045e-05,8.729761249199386e-05,6.80825318904667e-05,8.290124918765211e-07,7.83995664850748e-07
322032.4568713175,875659.396714495,3.899763230746919e-05,0.000163426674451,518424.8130368702,361325.887357802,988282.5018369552,889084.6628527003,450664.6580126039,408221.3804849646,4.178501379670744e-05,5.0483378837745954e-05,4.326411308431075e-05,5.444376598110995e-05,4.4217001076861216e-05,5.75475166383784e-05,5.618291922373928e-07,1.5656385259446723e-06
377019.2450906,1179648.5877478784,5.518707194836338e-05,0.0003857792343282,608786.421731227,504007.41940395726,1101531.7421172482,1088870.0144071477,527164.9043291621,500870.3896750003,3.837768213155884e-05,6.035135928352963e-05,3.997957067202487e-05,6.658062215060651e-05,4.092092688850534e-05,7.131350052399329e-05,5.59793808755917e-07,2.2096657366474555e-06
190868.69370520796,418506.3730976126,7.112167100261485e-05,0.0001401901596464,367018.5735787901,170753.77161713663,1379140.4559754117,381246.52399569936,507241.8067320211,179127.253178425,6.89564513990781e-05,6.526059453561529e-05,7.041264315306676e-05,6.715206459397848e-05,7.209276128968215e-05,6.852269561116667e-05,8.660249093111093e-07,6.962105472747728e-07
249135.698009208,626930.3128236674,4.2782306513584735e-05,0.0001175728594946,472239.2298125612,259353.5482307633,1620954.60651241,639773.6797770942,676358.1834937831,293066.73372615303,4.835806648768056e-05,5.090823456802814e-05,5.025476106182621e-05,5.379315354674087e-05,5.243944733111755e-05,5.6472114878080495e-05,1.1903774456121102e-06,1.2517609440789274e-06
323979.8277532897,818265.6557323266,0.0001418502383081,0.000288221995416,586980.4499622734,434450.2692697677,1320853.3254279816,1638936.5690012972,598647.6157915744,614098.3081691298,5.941678738270641e-05,6.265065660013425e-05,6.164638901027935e-05,6.85664777896962e-05,6.332397872206557e-05,7.42275685177837e-05,1.011455856100788e-06,2.7267970544379232e-06
238598.52184843097,683716.0330167853,5.281925119942039e-05,0.0001223570534655,365821.8410127724,312104.7623181299,729431.9339987371,685782.1101356947,355745.2115247417,293215.2695036102,4.407413515205108e-05,5.2244705710479525e-05,4.508253023213087e-05,5.641804796617591e-05,4.594025892695566e-05,5.90894210043648e-05,4.500603256583525e-07,1.4173548514867244e-06
359587.3172951678,803505.4821115453,5.66983130887876e-05,0.0001148205811939,605479.2383970396,335224.5109125005,1477522.2532971073,602149.7517921192,646436.1859062281,263746.1320329766,4.481315133386422e-05,4.1741307457886345e-05,4.7125472061883744e-05,4.5457673939852e-05,4.886793909274984e-05,4.7716077170840914e-05,1.121860998454155e-06,1.2016668465039125e-06
917.6552182838392,1089618.0110068282,0.0002902248987657,6.03949411380984e-05,1447.2465357351637,551762.3928965621,4259.893754213579,19631833.07080728,1281.526858088091,1867487.1418500773,0.0004982355973668,1e-06,0.0004999923240057,0.0003206874493656,0.0005,0.0005,1.0342880601662293e-07,0.0002066466816233
416765.6703202457,1055291.1787983018,1.4002496898976923e-05,7.808036699120312e-05,868819.9229899608,460579.52853647736,2209553.940097686,923129.880114873,948919.3011588496,412687.48224910063,2.3751174760382083e-05,3.03634984129049e-05,2.729530612649969e-05,3.5769349645336795e-05,3.021755046267392e-05,3.920469845690941e-05,1.8137703718025772e-06,1.8102086124076676e-06
486891.0139858541,1091897.1607525763,4.3807972880016425e-05,4.062828238616558e-05,763280.4610632028,570416.1091785395,1545942.128887924,1961888.27946432,739748.1281180271,761740.5586340653,3.219264706899993e-05,2.5359177176081375e-05,3.46756237845318e-05,3.516572287549268e-05,3.614356632041367e-05,4.4925136225426814e-05,9.509493641922024e-07,4.288690491306173e-06
331446.38422130793,792345.7293804943,3.831004014829582e-05,8.566305308771613e-05,744663.3935355401,362071.2415863191,2605823.336376501,809410.6565717051,981141.3892331964,337061.45503118174,4.4700044064677006e-05,4.639071992312091e-05,4.791775927316962e-05,5.00295393338651e-05,5.168953665476266e-05,5.3326090706960325e-05,1.930429636907852e-06,1.5369176431705533e-06
177803.17739877722,431298.66750813904,7.911391963818447e-05,0.0001241133445231,321724.9112427679,229836.75828547348,695978.0331483023,915268.5951548524,303318.85319871164,345021.5381971903,6.215769479155928e-05,6.0561618638589566e-05,6.335580375895501e-05,6.437146403753227e-05,6.413638395590426e-05,6.760631348791398e-05,4.804494918832537e-07,1.6400517049061428e-06
142343.42273166915,470018.5000995845,2.927763306183232e-05,0.0001785292185038,362314.8421932701,189951.0142028831,1257693.985190767,495987.375938998,478767.41110443295,222927.3082508078,5.437584028223521e-05,6.29739229013087e-05,5.589406683088796e-05,6.563689288254213e-05,5.7870469857448745e-05,6.768507289155091e-05,1.0158892533183512e-06,9.864006796316198e-07
209533.17394425248,427995.26973614894,3.469574208453105e-05,9.796627774703768e-05,535644.8757221136,189231.03208698737,1833052.927558196,407652.8159547951,702749.5528559426,197776.38348577332,5.0610709271248536e-05,4.496873926883358e-05,5.288288392167099e-05,4.633804635071362e-05,5.573981329597022e-05,4.762186164593928e-05,1.4820079859354543e-06,6.542276359021739e-07
173724.01506325937,458839.3268825551,0.0001562034222398,0.0003942690909393,309299.3837863842,243762.3099220667,911198.1251287676,888985.0238503037,388295.7343724567,344083.1191349655,8.855376699111434e-05,9.074108250406297e-05,8.980021892333655e-05,9.404873146650417e-05,9.108485922009789e-05,9.752905724456664e-05,6.861819806915374e-07,1.539701347785563e-06
427962.4484053598,1038665.124511177,2.8889706910383827e-05,0.0001356744993725,744317.1688240747,538750.4514397436,1840551.911322624,2056832.034437418,763547.954088256,767698.0486764569,3.9444986200112646e-05,4.068364886946913e-05,4.195336262681981e-05,4.845778946880831e-05,4.418566439251637e-05,5.446738655152142e-05,1.1522295876642443e-06,3.3432682806672214e-06
367219.44958857686,836952.8539538643,0.0001435076331856,0.0001357792930557,641269.6410789163,386304.9328338747,1544952.9524080895,1376196.3949050698,737587.90686259,554896.8056858244,4.97131243860588e-05,4.740451007063988e-05,5.210852357152538e-05,5.207159149449619e-05,5.403153435426546e-05,5.636709712614472e-05,1.2486336943273152e-06,2.320142511901122e-06
397828.3540053175,1038388.7492781949,5.646855342440634e-05,0.0001646576860557,734413.92809135,435544.70614782016,1740962.3047838584,833503.9026525426,827294.675770264,374809.9279776647,3.486312596069732e-05,4.453490819570626e-05,3.7602446527399566e-05,4.861432538419132e-05,3.977144306106349e-05,5.185709076352059e-05,1.3949817649492555e-06,1.657508717712559e-06
97878.7554233624,533098.1184390429,5.6451895339323113e-05,0.0004955301326804,184047.8018110277,218629.16592916567,524613.5033377956,556665.2208391187,224858.0972483229,257317.04767623555,6.813229244033229e-05,8.941238944434608e-05,6.882236453286131e-05,9.28306915549686e-05,6.955455215248888e-05,9.589025123099932e-05,4.094675931217761e-07,1.3171093830110433e-06
411593.2516234402,1130717.5383458913,3.085286318793979e-05,0.0002792253334596,731850.3881940655,458298.12836156704,1632254.198487553,783438.3606267322,733950.2191587213,373718.33437942696,3.165024291528612e-05,4.592322125840759e-05,3.421723644787657e-05,4.993692856094673e-05,3.606852693070784e-05,5.288832833440382e-05,1.195122375099901e-06,1.6532377735152957e-06
378116.805398228,886439.4887014063,2.833880645547041e-05,7.755213232940986e-05,595205.3034318073,425110.5542055686,1606580.6724507883,1590715.5439775777,693959.1598896902,657849.0995830721,3.795665079867783e-05,3.730220711311916e-05,3.99838538765049e-05,4.234920207861669e-05,4.197033490932379e-05,4.827014299643502e-05,1.0611609370747758e-06,2.709204911045583e-06
280285.668270776,508176.7666096946,7.555272176732409e-05,7.785271704584386e-05,514284.5230973063,282454.3493581717,1592056.2770139806,930791.720496003,633497.5437679156,373993.0980437444,6.185242116332981e-05,4.963725457387675e-05,6.377582906172726e-05,5.2544746278606725e-05,6.573267227161567e-05,5.572577140476701e-05,1.0302587328765884e-06,1.622118383732647e-06
383166.757403272,827391.9055945899,4.986845293663757e-05,8.497641461017813e-05,656812.226605651,365883.0248878449,1600536.5887021578,1069338.5671061082,672753.2959299462,457082.0963308452,4.887892101153912e-05,4.170182342835559e-05,5.10302697652886e-05,4.705828845873617e-05,5.287179403782577e-05,5.10587344531814e-05,9.948546926578195e-07,2.108433660216471e-06
450129.5640687337,1093024.9301071323,1.592600187871463e-05,7.923043604572268e-05,757969.9468833471,454133.6341094939,2081735.661038019,1084566.1408247373,868095.7311190363,492419.47094620194,2.9989220503464524e-05,3.31701823329989e-05,3.270441027167156e-05,3.821593033089794e-05,3.529834400901083e-05,4.162303722682225e-05,1.410818733382978e-06,1.8224535902449072e-06
201544.14606172577,407592.8989666189,0.0001135814270632,0.000113320149186,368279.706342043,194086.06238973813,830360.7720456864,559107.9843862,363339.88002483646,229540.95375859147,6.864411021433068e-05,6.107964779082227e-05,7.009040780215552e-05,6.431933738178217e-05,7.11329209686988e-05,6.735226306673815e-05,6.292550836909351e-07,1.5166414498608645e-06
197791.18392957808,414173.1637926591,0.0002287769823056,0.0001913134126419,325343.53460451623,211304.5808245825,639380.205739607,800539.4028421066,308134.43730775465,314924.2632751791,7.748300441887773e-05,7.12984023764756e-05,7.853179625050001e-05,7.448653309218322e-05,7.915553633360834e-05,7.779396632351307e-05,4.0546516783677997e-07,1.5123083448947415e-06
345658.9540373804,870812.732546943,5.179455367646949e-05,0.0001928663312027,608458.5321817939,405183.5726607402,1518771.6563763286,987796.0936405308,623861.3964862939,408566.37929799326,5.057111824218691e-05,5.332309986489753e-05,5.26240115361438e-05,5.968809480515215e-05,5.455787515477912e-05,6.346843071350704e-05,9.48431584874258e-07,2.162232630827678e-06
332606.74774498027,726063.4115898177,9.409209320688628e-05,0.0001777873804877,511093.26144628064,284073.8422395463,1148178.373602864,579001.2405242558,511441.3376649281,265197.6081053511,5.850228913641231e-05,5.461627986319202e-05,6.007237206785095e-05,5.6617555717814766e-05,6.120112590291956e-05,5.882856421064468e-05,6.695564316692372e-07,7.941684141154969e-07
270258.6502723946,350612.53683155647,0.0001828528759248,0.0001198394502984,473405.3230498044,175480.88885409202,1111020.6626807968,470804.81123922026,499774.9990356954,216442.7438810052,7.747487340956564e-05,5.359254279260296e-05,7.918872134404193e-05,5.585778980217604e-05,8.057424932207938e-05,5.799905808417768e-05,8.444294202605313e-07,1.0091596987166302e-06
316641.6777272283,941840.7165547528,3.919837442987689e-05,0.0001950678177205,517073.9646448938,382754.1861220875,1134871.3520243915,775964.0525373578,533325.4366198316,357966.33495831524,3.626122039569208e-05,5.181917028728181e-05,3.79006725304795e-05,5.56073606740412e-05,3.919250881067861e-05,5.84273911833041e-05,7.837747323670441e-07,1.4274704271666415e-06
387997.03962711606,841897.6391862171,5.666367054736789e-05,7.751080677503992e-05,570442.5326296062,445296.7640007179,1257558.2356053393,1775186.1039979483,554073.2574654071,665098.8632087753,4.557083260243321e-05,3.790428307889132e-05,4.742387859200712e-05,4.499436794086487e-05,4.875716704391309e-05,5.142946766623298e-05,7.161982523534043e-07,3.052890817084876e-06
408766.8866039309,1172311.7934716947,3.203478980924981e-05,0.0002264622923603,768563.0834209011,486535.25981772994,1941998.564671322,1239979.5586250585,857516.6822414773,559543.582344816,3.0543559269246523e-05,4.7188493982655314e-05,3.360428404117017e-05,5.298755927551184e-05,3.604731667874288e-05,5.7371643898846456e-05,1.548536830764978e-06,2.207636962332173e-06
316224.50748676417,830036.9832378494,2.7271235077336683e-05,0.0001223949809673,556681.1419986482,381531.9711525145,1376221.7114355068,833450.9011441169,572043.0129144457,358006.8812967751,4.323232081413544e-05,5.019477007890221e-05,4.500378445979097e-05,5.408249723452868e-05,4.655279827423297e-05,5.671368232944777e-05,8.602214409848406e-07,1.3626942632101037e-06
461137.4004739226,1039122.203954058,2.5242263124457396e-05,0.0001003246447138,850462.2432137609,483291.1207899051,2240668.374397016,1061183.4327333353,928233.9990929512,500913.1418573964,3.525198675286912e-05,3.215693253487838e-05,3.815340601980822e-05,3.759872426182676e-05,4.087704261292923e-05,4.1702195473784784e-05,1.4895061963526244e-06,2.007956972039327e-06
288178.55937914515,641650.818247601,5.111961490454157e-05,6.685995065828395e-05,531829.1717495745,335407.9349470579,1629667.3363381643,1279607.1566051485,698016.7279616685,474928.8269799555,4.6482858721670045e-05,4.17468387037554e-05,4.881293036702378e-05,4.7196636473280825e-05,5.112281335985451e-05,5.156025757094582e-05,1.2911631430824898e-06,2.2366932251741555e-06
194821.864744181,622696.2892457219,3.963926378355157e-05,0.0001446212479225,300886.833508182,267539.76116938004,597149.8555883201,909112.9442215102,288113.8689964092,388692.4814128744,4.334645092514711e-05,5.387051355889138e-05,4.418558401109681e-05,5.7883180148743695e-05,4.4827125655666505e-05,6.17945425559521e-05,3.580467682739208e-07,1.7429530266957145e-06
397049.72717565193,890850.346585377,0.0001409403442708,0.0001637468048314,657794.68516186,384714.6971729666,1300958.643563166,1166694.2312005118,626103.5793746756,519065.3792407874,5.144502371386896e-05,4.778116394584133e-05,5.346824982774032e-05,5.209852729593441e-05,5.471692096463957e-05,5.555617697987468e-05,8.437880111204594e-07,1.961285345244515e-06
325840.50600076735,671629.0607372129,7.218798789413566e-05,0.0001995919096227,621054.7561647996,276433.1269633152,1603056.1309653884,467325.76716836775,658376.6261606426,222503.35191217612,5.765240974540301e-05,5.1073504135789616e-05,5.992240727890132e-05,5.28164650521016e-05,6.187191172134689e-05,5.4284128283373e-05,1.125165921463282e-06,5.907589553830893e-07
417229.68267715705,858338.0710574785,8.555983825332552e-05,0.0001570724745345,642593.8666239087,444412.98813922977,2092487.522401561,1131543.4816462626,883253.1626195665,493016.3294031699,5.220498808743353e-05,4.268376431498303e-05,5.467786608173477e-05,4.830774917444168e-05,5.723508535288588e-05,5.189787160096224e-05,1.3755849021955495e-06,2.2198591866485046e-06
234781.6573960497,960326.9409631348,3.191373352280052e-05,0.0004335571457968,430636.8769157498,395945.671942961,1101527.930790896,1005772.401903556,506497.6011653408,467082.9337812385,3.784928289201994e-05,6.831472973015935e-05,3.932213087520627e-05,7.376515927061869e-05,4.066591788082064e-05,7.762134986930964e-05,8.412035018423524e-07,2.1625683410394684e-06
382217.7000566216,1183830.8587870449,4.611178110276781e-07,7.668636180985736e-05,876578.1224792572,536914.815485018,3004048.0228380626,1137143.7496546817,1144606.9203049005,497542.8030977077,1.1813723487476216e-05,3.538699994922587e-05,1.54160220162081e-05,4.12722157344578e-05,2.035174236131759e-05,4.491597170327167e-05,2.4318741289584933e-06,2.2005268229443986e-06
209660.79901665112,411487.5933081004,4.5478113809286445e-05,0.0001118506134122,546280.1548968193,170336.5065774386,1858836.282917502,288382.5980296915,712992.460946177,137773.53079687705,5.531605368000922e-05,4.8690529052362896e-05,5.764562608996843e-05,4.950278900907688e-05,6.061205662338707e-05,5.035198129194809e-05,1.5252211818737406e-06,2.775925360483642e-07
425204.8329078426,1118351.2524429215,4.7646481985407854e-06,0.0001258695364344,904914.404585247,556417.1212212417,2842823.493293436,1403254.0113028008,1108866.0126377798,621350.4243870355,2.2217983470584905e-05,3.1279942900101174e-05,2.5875270629678287e-05,3.882578949465645e-05,2.990355224152251e-05,4.337710845201416e-05,2.198853893246108e-06,2.933995880016081e-06
485541.4778667822,1088310.602808106,6.359632993728183e-05,9.121009157790044e-05,805174.561223861,450095.2762396745,1565120.246228086,1013226.6606418096,680055.2638105839,447468.9126623045,4.039851473668885e-05,3.528301501007064e-05,4.303066799091341e-05,4.150845852100507e-05,4.4495665910616864e-05,4.696943002879356e-05,8.709091104497428e-07,2.331890478354997e-06
356791.1543626252,898776.2744453432,3.4734395684485567e-05,0.0003175551878394,554087.4830223863,421365.58890193,1271437.1976530026,1108385.653862401,563066.599909589,521959.21241762856,4.225540818125997e-05,4.614943785583303e-05,4.4000646961256695e-05,5.1344479679480776e-05,4.5395390873448674e-05,5.49723429953682e-05,7.699571292545886e-07,2.1323120310536973e-06
377741.3868007001,1203339.9942843108,2.5517509714041177e-05,0.0004390819057606,725346.8814359576,487240.4754048534,2225838.1704383576,1011097.2720243572,898347.4045768761,481802.1108933064,3.733680261890304e-05,6.267538366357815e-05,4.0060406587504766e-05,6.774893140871096e-05,4.316304587538287e-05,7.176066086367883e-05,1.6224321272115845e-06,2.124298910375708e-06
281373.8023467064,635604.9294037838,3.371511707205815e-05,0.0001051547902642,495970.0066467612,259226.2314926242,1036807.232926622,436701.3645202865,462862.5385335087,207935.56477636995,4.281581991077118e-05,4.106738855989594e-05,4.441713317511164e-05,4.281819719366112e-05,4.558356577613942e-05,4.421347112289047e-05,6.907479033719685e-07,6.19455015348669e-07
220498.26321041828,384298.9121754799,7.441508644860482e-05,9.995962651611768e-05,363311.7178306143,190552.1376024341,919077.0633197706,421981.8597539335,403094.2397267316,190571.02490046303,6.44117582913471e-05,5.290630212580383e-05,6.565356954880248e-05,5.4805010545588594e-05,6.666299100220603e-05,5.653234851200209e-05,6.122995448088155e-07,8.030012477167678e-07
95113.5921002618,511212.37645488937,4.2247149690292405e-05,0.0005091320335219,175001.22807670402,214361.8521191552,458628.3603326243,484229.9453872517,190267.8811116136,221276.2295101229,7.54175942728831e-05,9.597590927452868e-05,7.594269270708711e-05,9.873312186658288e-05,7.650012658917449e-05,0.0001004542051101,2.986529258195966e-07,9.248141410275092e-07
242501.8350644032,399711.7104870552,0.0001898521972336,0.0001586967267018,365833.1030706448,169614.19824551363,653058.5954147782,331705.0666662507,311226.7423408261,160684.32529188093,6.882885324998998e-05,5.406451128304088e-05,6.973176146933221e-05,5.574338097321744e-05,7.023345391133112e-05,5.725611186256038e-05,3.151923239563264e-07,5.702925670675451e-07
424690.4959923061,1043177.5277219348,1.2600645805317024e-05,7.163538396577331e-05,835414.2359683679,422350.2337455115,2791432.5883574127,1085926.1587549534,1149661.865977578,485932.8835045456,2.7317512496446068e-05,3.132493754793942e-05,3.072578257693422e-05,3.605754547558198e-05,3.468236839295555e-05,4.03095546945864e-05,2.121871084025425e-06,1.86240295957099e-06
225362.3333916325,542428.8691208423,5.202997739472153e-05,0.0001163679888154,373905.0864338647,240563.45399404556,751530.9406154369,543702.1302669565,338566.7859089826,238873.38028732807,4.951369494170231e-05,4.947835765259306e-05,5.06607588200839e-05,5.2062954505222654e-05,5.139555432088499e-05,5.396462601405562e-05,4.6601767634098934e-07,1.0000876342308853e-06
282442.07561364694,807287.5165116586,3.25649815658835e-05,0.0001847495527226,450615.85723977146,406382.4538270097,1143751.27821926,1374315.1817427457,504021.369221845,539493.9978728227,4.445688123216346e-05,5.454072143241968e-05,4.594454850895893e-05,5.997117500358943e-05,4.719340815509024e-05,6.48452496439569e-05,7.195938235639482e-07,2.4014028040216824e-06
462657.1841822696,1116301.4003813462,1.5449328726136157e-06,3.048911523816197e-05,981931.6366783758,608797.0235956708,3036383.14391373,2253317.21974617,1199085.4824096705,876715.3758731834,1.9486725428173636e-05,1.933637611895185e-05,2.341126110667851e-05,2.9558285513138563e-05,2.793919047455382e-05,3.7351074769214666e-05,2.372936751534485e-06,4.202415679144281e-06
337380.5327563443,796079.5413399147,0.0001414670811211,0.0003235116432828,603206.7074334528,371789.62346075824,1484795.9938397286,1028456.4425051056,701309.4884166011,478485.3875953204,5.184221650394298e-05,5.136100338072151e-05,5.417654886562514e-05,5.596385416607092e-05,5.61527368201908e-05,5.919191164977167e-05,1.2055766153450098e-06,1.9074075708151103e-06
365327.4851402103,993446.0745149632,2.014555016432542e-05,0.0001472050852223,707409.7417834466,428260.5729812919,1811608.2763657733,1248642.248063262,737149.1467570593,545851.6521981858,3.607065673655784e-05,4.613198859130325e-05,3.8549234997514605e-05,5.155047260276664e-05,4.074195978718871e-05,5.541495000984098e-05,1.22769359215546e-06,2.358377870154529e-06
314623.94379633816,661764.5556247776,0.000121534741382,0.000196177016059,491932.7601995552,307336.9903404327,886327.267015834,722910.1247040958,425133.5226107152,346838.4001872953,5.351433451999581e-05,4.676124751873023e-05,5.483339698730846e-05,4.974019513788651e-05,5.554703732816873e-05,5.209378003890461e-05,4.548848490579594e-07,1.2792637673000768e-06
287185.5352623253,730333.5177344065,2.507944821170033e-05,0.0002263178674132,571905.3244705849,348840.25008008257,1756331.034261912,918377.9097715992,684759.7180767828,432631.2535070956,4.194919624132141e-05,4.530456383341971e-05,4.411737032505316e-05,4.950912313823594e-05,4.648485690398796e-05,5.252566593134299e-05,1.2287893169601468e-06,1.759203009043413e-06
175777.47589731932,478068.775675279,0.0001101135895643,0.00021450895468,285856.855407945,225898.4824374685,559760.3194737359,564698.6601399428,269820.9676961297,247936.73361474252,6.21411849274301e-05,6.491164884712488e-05,6.300125839762734e-05,6.838192802687932e-05,6.35490272678843e-05,7.135481712820921e-05,3.343039592878548e-07,1.4136135754766378e-06
430889.63893920864,1149828.822770675,4.139083785862972e-06,6.949649393968387e-05,956914.8625504342,473575.0032317457,2908655.864316953,1245886.597822865,1168122.9654695964,570770.5395633222,2.0697748260589915e-05,3.15583417062935e-05,2.461035032863109e-05,3.72219752950671e-05,2.9082908094040214e-05,4.139634161997081e-05,2.36366546146147e-06,2.226060059977747e-06
225825.3081430781,692260.6693157746,4.866916159477767e-05,0.0002287148574898,352054.0138216924,321065.7134563386,651264.0993454653,794835.5918970904,313503.1875040071,350253.06756833824,4.427487282041281e-05,5.541926027061621e-05,4.518767008280696e-05,5.953027121179467e-05,4.574477539567418e-05,6.297114410729216e-05,3.209543447516687e-07,1.749757105004553e-06
432839.1854429182,1096793.2348598978,4.106456763353548e-06,5.5166558117774056e-05,946622.2569295934,596087.4473842314,2923517.234196376,2190785.8885927405,1158250.4052430023,860357.8408405113,2.1422958012610152e-05,2.5996788961160004e-05,2.530368236734869e-05,3.523547997418424e-05,2.9822015697195327e-05,4.206458713999073e-05,2.3318368826303742e-06,3.884204453642606e-06
258197.04995884572,482093.6489371973,8.282658924527516e-05,0.0001249320276692,447681.58203045686,192383.04381877623,897758.3658207149,325662.8933959067,409860.6114467121,155643.15482092628,5.756856635238762e-05,4.797258147365292e-05,5.906251787679079e-05,4.8838575013186414e-05,6.008072128483557e-05,4.977428893429044e-05,5.940199989791209e-07,3.165385987716738e-07
489925.4469229264,1088921.5304733084,3.037620732458271e-05,0.0001032264230229,945114.4825396292,498733.0585841496,2511954.629731196,1198785.0394099962,1076174.3394514036,573179.4683447026,3.168574160465368e-05,2.7645071841772376e-05,3.544153466034835e-05,3.3166510421775186e-05,3.868726233132467e-05,3.711214656035465e-05,1.926152259903356e-06,2.2652499979370432e-06
253413.75959833452,547464.8165340628,4.1049162332442233e-05,9.619364410222268e-05,437610.262371928,231174.45980078116,1374324.9172002852,411883.5775338028,555602.8375952687,175069.65541654988,5.095187418490726e-05,4.744058700394866e-05,5.257208176926051e-05,4.920550515219326e-05,5.432605894305265e-05,5.096964453498427e-05,9.077576085703402e-07,5.816269855262207e-07
137417.657253518,477872.270984106,5.528548212441267e-05,0.0001814569478227,245560.57889352736,194485.3214749494,593250.0622082148,433381.2190702301,280979.7732342906,191180.2133090968,5.146498907189303e-05,6.160204081619485e-05,5.2375964148040776e-05,6.445905223479008e-05,5.314555031633177e-05,6.708617601788842e-05,4.7309839881559366e-07,1.2777262040647604e-06
