l_r_i;l_r_e;n_nerv_ang;esp_nerv_ang;esp_base_pad;CO2_emission;Pump_power;Cool_power;Elastic_energy
1,2838188475888872;1,432075947641178;11,0;0,04571652123371085;0,07935232522508037;123634,8237697734;473,271498397865;402,28077363818414;10,705998825536776
0,9435565857702499;0,2580915825437325;20,0;0,049301084422763;0,09820858855688341;132046,80796600343;1820,9567465104763;1547,8132345277738;9,51468557523817
0,34378019802938864;0,26135411732126923;15,0;0,02251215183028872;0,10690163734119826;125320,09567792082;2135,862061571701;1815,4827523059894;11,28723089578208
0,47934935298573633;0,6214887769431217;22,0;0,05521986586659587;0,05603928070641609;129719,87429126534;970,5725174855359;824,9866050411013;8,233180736041382
1,0366280414215612;0,35664207055166114;22,0;0,025160644880461366;0,045397675036663754;119863,0857706899;1346,734042021055;1144,7239356392172;11,024795419817352
0,5770713447469658;1,3692850425771277;11,0;0,06126435406336857;0,04785898454163594;121739,64601369701;614,0436415455201;521,9370953136738;10,814588612836614
1,3343706235424895;1,1602047756952776;13,0;0,0278111239389649;0,11344653224489601;126508,52821458032;532,0848651343686;452,272135364212;11,106239210301235
0,3103716190358215;0,5737820359614902;13,0;0,015377579924927274;0,060905108922411536;117346,45832638463;1217,1168062625145;1034,5492416561685;13,453089437912055
0,35600854908391744;1,4101602311529893;17,0;0,038969485216668785;0,07576022728722678;125162,16555358224;738,452536784666;627,6846562669614;9,817138249234475
0,526714317076689;1,3196402138950092;16,0;0,04949107908085198;0,11411680287217463;131755,50485841068;643,5932510595351;547,0542634000853;8,42191382227224
1,1947675095101649;0,7575346010989281;14,0;0,030504931195289676;0,09097741014011368;124244,47259291861;737,0911568403985;626,5274833143051;10,756837392127132
0,39672576714874275;0,7447328662590255;21,0;0,02722635165696089;0,07400348571811521;123794,09078916337;957,8062517626008;814,1353138350694;9,930452207630093
1,0259699437936554;0,34628277322502954;14,0;0,02473153509140781;0,05425089691814327;118333,92441124894;1408,487059631333;1197,2140006843074;12,280304412668215
0,6708098994020004;0,90203976331378;19,0;0,05661733575030822;0,08390178543826182;131355,17125338968;731,317728302463;621,6200685382895;8,165794785097829
0,3883880529362689;1,2457011180860669;19,0;0,053193308058957764;0,10951431878316173;133787,10381487862;736,625039885178;626,1312839015493;8,30779904065503
0,6915324732240937;0,824672165509234;15,0;0,056786169087068974;0,04209682260917604;123332,65862248612;763,2385269576515;648,7527463354297;9,814042751957118
0,9701891796570037;0,3287231506157625;10,0;0,02033724572872094;0,11108937192505547;124282,48241031486;1464,2759778736945;1244,6345809432328;13,320740729121791
0,8420930126873676;0,5699657426032108;18,0;0,050472381857892726;0,10532952422990155;132015,69530356585;947,8195818645431;805,6466445461017;8,69649660213817
0,8247274493713799;0,5580987708146219;20,0;0,04165507993441331;0,1090041854241543;131580,7585487957;969,1358173499599;823,7654446665805;9,135786764645097
1,4410960338854286;0,5996240766727121;12,0;0,06211437271001538;0,11027684029709225;130692,59719523812;858,7048250770263;729,8991013154701;9,316219970423951
0,3298619439945022;0,5315252953349601;15,0;0,0495022008757682;0,05887721655468983;124015,746927716;1240,7094316828693;1054,603015134167;9,719303535050459
0,6832373376800269;0,9150671705913644;21,0;0,0443271133747211;0,09491463044668172;130952,2764795973;724,6348442482919;615,9396174876225;8,387848274749707
0,300243730351001;0,9066875405722772;14,0;0,05361812299430671;0,11148126411624376;130914,28049662049;955,3001897221453;812,0051611840927;9,280995278412213
